geo,agr_inp,unit,value
AT,ACS_INET,EUR,7081841120
AT11,ACS_INET,EUR,426684780
AT12,ACS_INET,EUR,2263485710
AT13,ACS_INET,EUR,116880640
AT21,ACS_INET,EUR,362274690
AT22,ACS_INET,EUR,1259690220
AT31,ACS_INET,EUR,1804223270
AT32,ACS_INET,EUR,325865920
AT33,ACS_INET,EUR,380920150
AT34,ACS_INET,EUR,141815760
BE,ACS_INET,EUR,8376670360
BE10,ACS_INET,EUR,6349410
BE21,ACS_INET,EUR,1576795010
BE22,ACS_INET,EUR,769612320
BE23,ACS_INET,EUR,1292774880
BE24,ACS_INET,EUR,418689590
BE25,ACS_INET,EUR,2255279260
BE31,ACS_INET,EUR,199101890
BE32,ACS_INET,EUR,642654270
BE33,ACS_INET,EUR,480236040
BE34,ACS_INET,EUR,308125320
BE35,ACS_INET,EUR,427052370
CY,ACS_INET,EUR,215654860
CY00,ACS_INET,EUR,215654860
CZ,ACS_INET,EUR,6504955260
CZ01,ACS_INET,EUR,21238350
CZ02,ACS_INET,EUR,1160835390
CZ03,ACS_INET,EUR,1044731210
CZ04,ACS_INET,EUR,416766520
CZ05,ACS_INET,EUR,1123042270
CZ06,ACS_INET,EUR,1775832540
CZ07,ACS_INET,EUR,674758990
CZ08,ACS_INET,EUR,287749990
DE,ACS_INET,EUR,49790735590
DE11,ACS_INET,EUR,1441784420
DE12,ACS_INET,EUR,470757130
DE13,ACS_INET,EUR,1022266560
DE14,ACS_INET,EUR,1705081200
DE21,ACS_INET,EUR,2309660520
DE22,ACS_INET,EUR,1739935520
DE23,ACS_INET,EUR,1065474020
DE24,ACS_INET,EUR,652761200
DE25,ACS_INET,EUR,842772480
DE26,ACS_INET,EUR,773498320
DE27,ACS_INET,EUR,1593456800
DE30,ACS_INET,EUR,4191570
DE40,ACS_INET,EUR,2034493220
DE50,ACS_INET,EUR,18752430
DE60,ACS_INET,EUR,146112890
DE71,ACS_INET,EUR,627754330
DE72,ACS_INET,EUR,324537670
DE73,ACS_INET,EUR,649025250
DE80,ACS_INET,EUR,
DE91,ACS_INET,EUR,834476030
DE92,ACS_INET,EUR,
DE93,ACS_INET,EUR,3167676020
DE94,ACS_INET,EUR,6214412940
DEA1,ACS_INET,EUR,1708045350
DEA2,ACS_INET,EUR,977808540
DEA3,ACS_INET,EUR,
DEA4,ACS_INET,EUR,1178422090
DEA5,ACS_INET,EUR,806976110
DEB1,ACS_INET,EUR,467482470
DEB2,ACS_INET,EUR,413508630
DEB3,ACS_INET,EUR,1237058570
DEC0,ACS_INET,EUR,104267730
DED2,ACS_INET,EUR,769950580
DED4,ACS_INET,EUR,751867610
DED5,ACS_INET,EUR,499523320
DEE0,ACS_INET,EUR,2251991260
DEF0,ACS_INET,EUR,3047097430
DEG0,ACS_INET,EUR,1523390860
DK,ACS_INET,EUR,10759025830
DK01,ACS_INET,EUR,286051530
DK02,ACS_INET,EUR,1268650500
DK03,ACS_INET,EUR,3591702810
DK04,ACS_INET,EUR,3353076230
DK05,ACS_INET,EUR,2259544750
EE,ACS_INET,EUR,1005826080
EE00,ACS_INET,EUR,1005826080
FI,ACS_INET,EUR,3426916670
FI19,ACS_INET,EUR,1283401380
FI1B,ACS_INET,EUR,173624250
FI1C,ACS_INET,EUR,837947030
FI1D,ACS_INET,EUR,1105360460
FI20,ACS_INET,EUR,26583550
FR,ACS_INET,EUR,62951271330
FR10,ACS_INET,EUR,989743720
FRB0,ACS_INET,EUR,3788701200
FRC1,ACS_INET,EUR,3514380350
FRC2,ACS_INET,EUR,1113520630
FRD1,ACS_INET,EUR,2664994800
FRD2,ACS_INET,EUR,1824799850
FRE1,ACS_INET,EUR,2829197260
FRE2,ACS_INET,EUR,3131408350
FRF1,ACS_INET,EUR,1353464610
FRF2,ACS_INET,EUR,4707059870
FRF3,ACS_INET,EUR,1611214440
FRG0,ACS_INET,EUR,6148289410
FRH0,ACS_INET,EUR,6955901920
FRI1,ACS_INET,EUR,4811750580
FRI2,ACS_INET,EUR,891232050
FRI3,ACS_INET,EUR,3761476210
FRJ1,ACS_INET,EUR,2183806320
FRJ2,ACS_INET,EUR,3035250630
FRK1,ACS_INET,EUR,1551627460
FRK2,ACS_INET,EUR,2970484610
FRL0,ACS_INET,EUR,2561539740
FRM0,ACS_INET,EUR,218566520
FRY1,ACS_INET,EUR,41255480
FRY2,ACS_INET,EUR,95772540
FRY3,ACS_INET,EUR,11017710
FRY4,ACS_INET,EUR,184031370
FRY5,ACS_INET,EUR,783700
HR,ACS_INET,EUR,1933267070
HR02,ACS_INET,EUR,1225407430
HR03,ACS_INET,EUR,234863230
HR05,ACS_INET,EUR,19225330
HR06,ACS_INET,EUR,453771080
HU,ACS_INET,EUR,7544898330
HU11,ACS_INET,EUR,11389860
HU12,ACS_INET,EUR,397679250
HU21,ACS_INET,EUR,888046350
HU22,ACS_INET,EUR,940444870
HU23,ACS_INET,EUR,1093715020
HU31,ACS_INET,EUR,636277170
HU32,ACS_INET,EUR,1774328950
HU33,ACS_INET,EUR,1803016860
IE,ACS_INET,EUR,9865711050
IE04,ACS_INET,EUR,1963975210
IE05,ACS_INET,EUR,5428849230
IE06,ACS_INET,EUR,2472886600
LU,ACS_INET,EUR,373841970
LU00,ACS_INET,EUR,373841970
LV,ACS_INET,EUR,1773804030
LV00,ACS_INET,EUR,1773804030
MT,ACS_INET,EUR,42993390
MT00,ACS_INET,EUR,42993390
NL,ACS_INET,EUR,21795480400
NL11,ACS_INET,EUR,1041521730
NL12,ACS_INET,EUR,1708930850
NL13,ACS_INET,EUR,1170078490
NL21,ACS_INET,EUR,2033760650
NL22,ACS_INET,EUR,2773694910
NL23,ACS_INET,EUR,1191927850
NL32,ACS_INET,EUR,1551719530
NL34,ACS_INET,EUR,746371430
NL35,ACS_INET,EUR,633009600
NL36,ACS_INET,EUR,3133744260
NL41,ACS_INET,EUR,4206651280
NL42,ACS_INET,EUR,1604069820
NO,ACS_INET,EUR,3999741100
NO02,ACS_INET,EUR,750051660
NO06,ACS_INET,EUR,696298040
NO07,ACS_INET,EUR,254273990
NO08,ACS_INET,EUR,682368940
NO09,ACS_INET,EUR,456760450
NO0A,ACS_INET,EUR,1159988020
PT,ACS_INET,EUR,1920746300
PT11,ACS_INET,EUR,241385470
PT15,ACS_INET,EUR,
PT19,ACS_INET,EUR,203642910
PT1A,ACS_INET,EUR,51441570
PT1B,ACS_INET,EUR,58696480
PT1C,ACS_INET,EUR,560223670
PT1D,ACS_INET,EUR,543614310
PT20,ACS_INET,EUR,80731480
PT30,ACS_INET,EUR,6244070
RO,ACS_INET,EUR,5896955520
RO11,ACS_INET,EUR,1038387560
RO12,ACS_INET,EUR,734598110
RO21,ACS_INET,EUR,793754010
RO22,ACS_INET,EUR,1174899590
RO31,ACS_INET,EUR,1071061250
RO32,ACS_INET,EUR,28699180
RO41,ACS_INET,EUR,261142100
RO42,ACS_INET,EUR,794413740
SE,ACS_INET,EUR,5827547050
SE11,ACS_INET,EUR,114854670
SE12,ACS_INET,EUR,1244579260
SE21,ACS_INET,EUR,1073944670
SE22,ACS_INET,EUR,1422652090
SE23,ACS_INET,EUR,1327299600
SE31,ACS_INET,EUR,324349540
SE32,ACS_INET,EUR,147954150
SE33,ACS_INET,EUR,171913070
SK,ACS_INET,EUR,2244398130
SK01,ACS_INET,EUR,128794980
SK02,ACS_INET,EUR,1175689880
SK03,ACS_INET,EUR,452161170
SK04,ACS_INET,EUR,487752110
AT,ACS_INET,HA,2438880
AT11,ACS_INET,HA,166640
AT12,ACS_INET,HA,843950
AT13,ACS_INET,HA,6220
AT21,ACS_INET,HA,190090
AT22,ACS_INET,HA,325190
AT31,ACS_INET,HA,481810
AT32,ACS_INET,HA,152530
AT33,ACS_INET,HA,208520
AT34,ACS_INET,HA,63930
BE,ACS_INET,HA,1104730
BE10,ACS_INET,HA,2640
BE21,ACS_INET,HA,82100
BE22,ACS_INET,HA,73170
BE23,ACS_INET,HA,130240
BE24,ACS_INET,HA,71410
BE25,ACS_INET,HA,179510
BE31,ACS_INET,HA,56850
BE32,ACS_INET,HA,164310
BE33,ACS_INET,HA,122910
BE34,ACS_INET,HA,100220
BE35,ACS_INET,HA,121380
CY,ACS_INET,HA,14810
CY00,ACS_INET,HA,14810
CZ,ACS_INET,HA,3482320
CZ01,ACS_INET,HA,16340
CZ02,ACS_INET,HA,543160
CZ03,ACS_INET,HA,729580
CZ04,ACS_INET,HA,302080
CZ05,ACS_INET,HA,560080
CZ06,ACS_INET,HA,724130
CZ07,ACS_INET,HA,393690
CZ08,ACS_INET,HA,213240
DE,ACS_INET,HA,16349380
DE11,ACS_INET,HA,451190
DE12,ACS_INET,HA,201080
DE13,ACS_INET,HA,312480
DE14,ACS_INET,HA,415840
DE21,ACS_INET,HA,725710
DE22,ACS_INET,HA,487540
DE23,ACS_INET,HA,377850
DE24,ACS_INET,HA,299060
DE25,ACS_INET,HA,296580
DE26,ACS_INET,HA,338190
DE27,ACS_INET,HA,491970
DE30,ACS_INET,HA,1910
DE40,ACS_INET,HA,1288390
DE50,ACS_INET,HA,7700
DE60,ACS_INET,HA,13990
DE71,ACS_INET,HA,236680
DE72,ACS_INET,HA,197800
DE73,ACS_INET,HA,323720
DE80,ACS_INET,HA,1338940
DE91,ACS_INET,HA,382160
DE92,ACS_INET,HA,465740
DE93,ACS_INET,HA,807420
DE94,ACS_INET,HA,898310
DEA1,ACS_INET,HA,219490
DEA2,ACS_INET,HA,274860
DEA3,ACS_INET,HA,392400
DEA4,ACS_INET,HA,316430
DEA5,ACS_INET,HA,248250
DEB1,ACS_INET,HA,253560
DEB2,ACS_INET,HA,175340
DEB3,ACS_INET,HA,270800
DEC0,ACS_INET,HA,70190
DED2,ACS_INET,HA,352150
DED4,ACS_INET,HA,307170
DED5,ACS_INET,HA,227890
DEE0,ACS_INET,HA,1139150
DEF0,ACS_INET,HA,976700
DEG0,ACS_INET,HA,764730
DK,ACS_INET,HA,2627260
DK01,ACS_INET,HA,108340
DK02,ACS_INET,HA,469550
DK03,ACS_INET,HA,774650
DK04,ACS_INET,HA,781310
DK05,ACS_INET,HA,493410
EE,ACS_INET,HA,936520
EE00,ACS_INET,HA,936520
FI,ACS_INET,HA,2143270
FI19,ACS_INET,HA,735990
FI1B,ACS_INET,HA,171590
FI1C,ACS_INET,HA,582670
FI1D,ACS_INET,HA,640640
FI20,ACS_INET,HA,12370
FR,ACS_INET,HA,24102130
FR10,ACS_INET,HA,514830
FRB0,ACS_INET,HA,2095750
FRC1,ACS_INET,HA,1626700
FRC2,ACS_INET,HA,580060
FRD1,ACS_INET,HA,1020180
FRD2,ACS_INET,HA,711730
FRE1,ACS_INET,HA,760870
FRE2,ACS_INET,HA,1259790
FRF1,ACS_INET,HA,314420
FRF2,ACS_INET,HA,1468910
FRF3,ACS_INET,HA,1065330
FRG0,ACS_INET,HA,1828330
FRH0,ACS_INET,HA,1351640
FRI1,ACS_INET,HA,1259390
FRI2,ACS_INET,HA,705880
FRI3,ACS_INET,HA,1470620
FRJ1,ACS_INET,HA,751470
FRJ2,ACS_INET,HA,2117930
FRK1,ACS_INET,HA,1230470
FRK2,ACS_INET,HA,1166190
FRL0,ACS_INET,HA,688260
FRM0,ACS_INET,HA,82570
FRY1,ACS_INET,HA,4110
FRY2,ACS_INET,HA,9830
FRY3,ACS_INET,HA,2760
FRY4,ACS_INET,HA,14070
FRY5,ACS_INET,HA,40
HR,ACS_INET,HA,1020760
HR02,ACS_INET,HA,656910
HR03,ACS_INET,HA,174330
HR05,ACS_INET,HA,7910
HR06,ACS_INET,HA,181610
HU,ACS_INET,HA,4727880
HU11,ACS_INET,HA,3090
HU12,ACS_INET,HA,266480
HU21,ACS_INET,HA,567180
HU22,ACS_INET,HA,510860
HU23,ACS_INET,HA,656800
HU31,ACS_INET,HA,562830
HU32,ACS_INET,HA,1026060
HU33,ACS_INET,HA,1134580
IE,ACS_INET,HA,5284960
IE04,ACS_INET,HA,1749960
IE05,ACS_INET,HA,2405530
IE06,ACS_INET,HA,1129470
LU,ACS_INET,HA,124500
LU00,ACS_INET,HA,124500
LV,ACS_INET,HA,1948660
LV00,ACS_INET,HA,1948660
MT,ACS_INET,HA,2160
MT00,ACS_INET,HA,2160
NL,ACS_INET,HA,1398210
NL11,ACS_INET,HA,123090
NL12,ACS_INET,HA,195510
NL13,ACS_INET,HA,116090
NL21,ACS_INET,HA,157550
NL22,ACS_INET,HA,169340
NL23,ACS_INET,HA,73470
NL32,ACS_INET,HA,97590
NL34,ACS_INET,HA,80530
NL35,ACS_INET,HA,57760
NL36,ACS_INET,HA,92140
NL41,ACS_INET,HA,170760
NL42,ACS_INET,HA,64380
NO,ACS_INET,HA,980300
NO02,ACS_INET,HA,202210
NO06,ACS_INET,HA,163610
NO07,ACS_INET,HA,87580
NO08,ACS_INET,HA,203800
NO09,ACS_INET,HA,94280
NO0A,ACS_INET,HA,228810
PT,ACS_INET,HA,476490
PT11,ACS_INET,HA,37700
PT15,ACS_INET,HA,7140
PT19,ACS_INET,HA,15660
PT1A,ACS_INET,HA,5950
PT1B,ACS_INET,HA,12020
PT1C,ACS_INET,HA,291970
PT1D,ACS_INET,HA,98620
PT20,ACS_INET,HA,7350
PT30,ACS_INET,HA,90
RO,ACS_INET,HA,5102440
RO11,ACS_INET,HA,822180
RO12,ACS_INET,HA,548980
RO21,ACS_INET,HA,669370
RO22,ACS_INET,HA,1097310
RO31,ACS_INET,HA,1045030
RO32,ACS_INET,HA,29510
RO41,ACS_INET,HA,250370
RO42,ACS_INET,HA,639690
SE,ACS_INET,HA,2798970
SE11,ACS_INET,HA,75930
SE12,ACS_INET,HA,702300
SE21,ACS_INET,HA,479920
SE22,ACS_INET,HA,518520
SE23,ACS_INET,HA,599900
SE31,ACS_INET,HA,223420
SE32,ACS_INET,HA,100000
SE33,ACS_INET,HA,98980
SK,ACS_INET,HA,1802380
SK01,ACS_INET,HA,67870
SK02,ACS_INET,HA,799670
SK03,ACS_INET,HA,417760
SK04,ACS_INET,HA,517080
AT,ACS_INET,HLD,91420
AT11,ACS_INET,HLD,4450
AT12,ACS_INET,HLD,24670
AT13,ACS_INET,HLD,400
AT21,ACS_INET,HLD,8020
AT22,ACS_INET,HLD,17400
AT31,ACS_INET,HLD,19370
AT32,ACS_INET,HLD,6160
AT33,ACS_INET,HLD,8680
AT34,ACS_INET,HLD,2280
BE,ACS_INET,HLD,26040
BE10,ACS_INET,HLD,60
BE21,ACS_INET,HLD,2820
BE22,ACS_INET,HLD,2150
BE23,ACS_INET,HLD,4550
BE24,ACS_INET,HLD,1910
BE25,ACS_INET,HLD,6140
BE31,ACS_INET,HLD,780
BE32,ACS_INET,HLD,2610
BE33,ACS_INET,HLD,2140
BE34,ACS_INET,HLD,1330
BE35,ACS_INET,HLD,1550
CY,ACS_INET,HLD,1470
CY00,ACS_INET,HLD,1470
CZ,ACS_INET,HLD,31030
CZ01,ACS_INET,HLD,250
CZ02,ACS_INET,HLD,4070
CZ03,ACS_INET,HLD,5480
CZ04,ACS_INET,HLD,2160
CZ05,ACS_INET,HLD,4650
CZ06,ACS_INET,HLD,8610
CZ07,ACS_INET,HLD,3610
CZ08,ACS_INET,HLD,2200
DE,ACS_INET,HLD,246130
DE11,ACS_INET,HLD,11560
DE12,ACS_INET,HLD,4110
DE13,ACS_INET,HLD,11110
DE14,ACS_INET,HLD,9590
DE21,ACS_INET,HLD,21130
DE22,ACS_INET,HLD,13370
DE23,ACS_INET,HLD,9750
DE24,ACS_INET,HLD,6770
DE25,ACS_INET,HLD,7240
DE26,ACS_INET,HLD,7330
DE27,ACS_INET,HLD,12860
DE30,ACS_INET,HLD,50
DE40,ACS_INET,HLD,5100
DE50,ACS_INET,HLD,130
DE60,ACS_INET,HLD,510
DE71,ACS_INET,HLD,5050
DE72,ACS_INET,HLD,3660
DE73,ACS_INET,HLD,6290
DE80,ACS_INET,HLD,4590
DE91,ACS_INET,HLD,3570
DE92,ACS_INET,HLD,5290
DE93,ACS_INET,HLD,9870
DE94,ACS_INET,HLD,14400
DEA1,ACS_INET,HLD,4810
DEA2,ACS_INET,HLD,4830
DEA3,ACS_INET,HLD,10030
DEA4,ACS_INET,HLD,6860
DEA5,ACS_INET,HLD,5660
DEB1,ACS_INET,HLD,4940
DEB2,ACS_INET,HLD,3670
DEB3,ACS_INET,HLD,6120
DEC0,ACS_INET,HLD,1020
DED2,ACS_INET,HLD,2380
DED4,ACS_INET,HLD,2500
DED5,ACS_INET,HLD,1140
DEE0,ACS_INET,HLD,3920
DEF0,ACS_INET,HLD,11600
DEG0,ACS_INET,HLD,3320
DK,ACS_INET,HLD,31310
DK01,ACS_INET,HLD,2000
DK02,ACS_INET,HLD,4960
DK03,ACS_INET,HLD,8660
DK04,ACS_INET,HLD,9530
DK05,ACS_INET,HLD,6170
EE,ACS_INET,HLD,9380
EE00,ACS_INET,HLD,9380
FI,ACS_INET,HLD,37720
FI19,ACS_INET,HLD,14260
FI1B,ACS_INET,HLD,2620
FI1C,ACS_INET,HLD,8930
FI1D,ACS_INET,HLD,11630
FI20,ACS_INET,HLD,280
FR,ACS_INET,HLD,280290
FR10,ACS_INET,HLD,3500
FRB0,ACS_INET,HLD,15440
FRC1,ACS_INET,HLD,13460
FRC2,ACS_INET,HLD,5100
FRD1,ACS_INET,HLD,10820
FRD2,ACS_INET,HLD,6330
FRE1,ACS_INET,HLD,9350
FRE2,ACS_INET,HLD,9850
FRF1,ACS_INET,HLD,7540
FRF2,ACS_INET,HLD,17660
FRF3,ACS_INET,HLD,7500
FRG0,ACS_INET,HLD,19610
FRH0,ACS_INET,HLD,18640
FRI1,ACS_INET,HLD,22650
FRI2,ACS_INET,HLD,7330
FRI3,ACS_INET,HLD,14910
FRJ1,ACS_INET,HLD,16430
FRJ2,ACS_INET,HLD,26110
FRK1,ACS_INET,HLD,13060
FRK2,ACS_INET,HLD,19340
FRL0,ACS_INET,HLD,11920
FRM0,ACS_INET,HLD,1240
FRY1,ACS_INET,HLD,450
FRY2,ACS_INET,HLD,300
FRY3,ACS_INET,HLD,100
FRY4,ACS_INET,HLD,1650
FRY5,ACS_INET,HLD,5
HR,ACS_INET,HLD,94970
HR02,ACS_INET,HLD,39490
HR03,ACS_INET,HLD,26450
HR05,ACS_INET,HLD,1760
HR06,ACS_INET,HLD,27280
HU,ACS_INET,HLD,149270
HU11,ACS_INET,HLD,230
HU12,ACS_INET,HLD,9170
HU21,ACS_INET,HLD,15330
HU22,ACS_INET,HLD,14770
HU23,ACS_INET,HLD,17020
HU31,ACS_INET,HLD,16410
HU32,ACS_INET,HLD,36700
HU33,ACS_INET,HLD,39640
IE,ACS_INET,HLD,96160
IE04,ACS_INET,HLD,39330
IE05,ACS_INET,HLD,39010
IE06,ACS_INET,HLD,17820
LU,ACS_INET,HLD,1610
LU00,ACS_INET,HLD,1610
LV,ACS_INET,HLD,51190
LV00,ACS_INET,HLD,51190
MT,ACS_INET,HLD,1470
MT00,ACS_INET,HLD,1470
NL,ACS_INET,HLD,28520
NL11,ACS_INET,HLD,1470
NL12,ACS_INET,HLD,2850
NL13,ACS_INET,HLD,1580
NL21,ACS_INET,HLD,3880
NL22,ACS_INET,HLD,4520
NL23,ACS_INET,HLD,1120
NL32,ACS_INET,HLD,1790
NL34,ACS_INET,HLD,1270
NL35,ACS_INET,HLD,1410
NL36,ACS_INET,HLD,2350
NL41,ACS_INET,HLD,4680
NL42,ACS_INET,HLD,1600
NO,ACS_INET,HLD,36800
NO02,ACS_INET,HLD,6610
NO06,ACS_INET,HLD,5240
NO07,ACS_INET,HLD,2800
NO08,ACS_INET,HLD,5930
NO09,ACS_INET,HLD,4240
NO0A,ACS_INET,HLD,11970
PT,ACS_INET,HLD,6500
PT11,ACS_INET,HLD,2220
PT15,ACS_INET,HLD,320
PT19,ACS_INET,HLD,910
PT1A,ACS_INET,HLD,100
PT1B,ACS_INET,HLD,90
PT1C,ACS_INET,HLD,1420
PT1D,ACS_INET,HLD,1130
PT20,ACS_INET,HLD,160
PT30,ACS_INET,HLD,140
RO,ACS_INET,HLD,574600
RO11,ACS_INET,HLD,165100
RO12,ACS_INET,HLD,68010
RO21,ACS_INET,HLD,88210
RO22,ACS_INET,HLD,59040
RO31,ACS_INET,HLD,95430
RO32,ACS_INET,HLD,3510
RO41,ACS_INET,HLD,35300
RO42,ACS_INET,HLD,60000
SE,ACS_INET,HLD,49290
SE11,ACS_INET,HLD,1550
SE12,ACS_INET,HLD,9450
SE21,ACS_INET,HLD,7950
SE22,ACS_INET,HLD,7560
SE23,ACS_INET,HLD,11620
SE31,ACS_INET,HLD,5650
SE32,ACS_INET,HLD,2710
SE33,ACS_INET,HLD,2810
SK,ACS_INET,HLD,16770
SK01,ACS_INET,HLD,560
SK02,ACS_INET,HLD,6490
SK03,ACS_INET,HLD,5120
SK04,ACS_INET,HLD,4610
AT,ACS_INET,LSU,2129080
AT11,ACS_INET,LSU,27770
AT12,ACS_INET,LSU,502560
AT13,ACS_INET,LSU,80
AT21,ACS_INET,LSU,164890
AT22,ACS_INET,LSU,436050
AT31,ACS_INET,LSU,685710
AT32,ACS_INET,LSU,124850
AT33,ACS_INET,LSU,135790
AT34,ACS_INET,LSU,51370
BE,ACS_INET,LSU,3022320
BE10,ACS_INET,LSU,140
BE21,ACS_INET,LSU,506380
BE22,ACS_INET,LSU,182000
BE23,ACS_INET,LSU,475620
BE24,ACS_INET,LSU,91440
BE25,ACS_INET,LSU,1059210
BE31,ACS_INET,LSU,29520
BE32,ACS_INET,LSU,194510
BE33,ACS_INET,LSU,160620
BE34,ACS_INET,LSU,164660
BE35,ACS_INET,LSU,158240
CY,ACS_INET,LSU,78840
CY00,ACS_INET,LSU,78840
CZ,ACS_INET,LSU,1618750
CZ01,ACS_INET,LSU,5170
CZ02,ACS_INET,LSU,275770
CZ03,ACS_INET,LSU,363420
CZ04,ACS_INET,LSU,94750
CZ05,ACS_INET,LSU,308850
CZ06,ACS_INET,LSU,343190
CZ07,ACS_INET,LSU,144060
CZ08,ACS_INET,LSU,83550
DE,ACS_INET,LSU,14862750
DE11,ACS_INET,LSU,401440
DE12,ACS_INET,LSU,70950
DE13,ACS_INET,LSU,172080
DE14,ACS_INET,LSU,404950
DE21,ACS_INET,LSU,717600
DE22,ACS_INET,LSU,563790
DE23,ACS_INET,LSU,364770
DE24,ACS_INET,LSU,189370
DE25,ACS_INET,LSU,288570
DE26,ACS_INET,LSU,132170
DE27,ACS_INET,LSU,561880
DE30,ACS_INET,LSU,430
DE40,ACS_INET,LSU,530430
DE50,ACS_INET,LSU,6230
DE60,ACS_INET,LSU,4620
DE71,ACS_INET,LSU,95650
DE72,ACS_INET,LSU,105380
DE73,ACS_INET,LSU,227440
DE80,ACS_INET,LSU,556780
DE91,ACS_INET,LSU,80270
DE92,ACS_INET,LSU,395820
DE93,ACS_INET,LSU,869580
DE94,ACS_INET,LSU,2911810
DEA1,ACS_INET,LSU,290210
DEA2,ACS_INET,LSU,169660
DEA3,ACS_INET,LSU,1275670
DEA4,ACS_INET,LSU,501050
DEA5,ACS_INET,LSU,313190
DEB1,ACS_INET,LSU,94410
DEB2,ACS_INET,LSU,120930
DEB3,ACS_INET,LSU,45860
DEC0,ACS_INET,LSU,31390
DED2,ACS_INET,LSU,171950
DED4,ACS_INET,LSU,208090
DED5,ACS_INET,LSU,104080
DEE0,ACS_INET,LSU,518800
DEF0,ACS_INET,LSU,1006310
DEG0,ACS_INET,LSU,359150
DK,ACS_INET,LSU,3592300
DK01,ACS_INET,LSU,79210
DK02,ACS_INET,LSU,309590
DK03,ACS_INET,LSU,1160490
DK04,ACS_INET,LSU,1183490
DK05,ACS_INET,LSU,859530
EE,ACS_INET,LSU,271590
EE00,ACS_INET,LSU,271590
FI,ACS_INET,LSU,865950
FI19,ACS_INET,LSU,351230
FI1B,ACS_INET,LSU,20320
FI1C,ACS_INET,LSU,187810
FI1D,ACS_INET,LSU,301640
FI20,ACS_INET,LSU,4950
FR,ACS_INET,LSU,17457580
FR10,ACS_INET,LSU,34920
FRB0,ACS_INET,LSU,557960
FRC1,ACS_INET,LSU,837110
FRC2,ACS_INET,LSU,421080
FRD1,ACS_INET,LSU,1201760
FRD2,ACS_INET,LSU,436500
FRE1,ACS_INET,LSU,641800
FRE2,ACS_INET,LSU,399640
FRF1,ACS_INET,LSU,218120
FRF2,ACS_INET,LSU,442150
FRF3,ACS_INET,LSU,610290
FRG0,ACS_INET,LSU,2746810
FRH0,ACS_INET,LSU,3526920
FRI1,ACS_INET,LSU,746800
FRI2,ACS_INET,LSU,687740
FRI3,ACS_INET,LSU,711220
FRJ1,ACS_INET,LSU,176810
FRJ2,ACS_INET,LSU,1027950
FRK1,ACS_INET,LSU,1018350
FRK2,ACS_INET,LSU,799280
FRL0,ACS_INET,LSU,124890
FRM0,ACS_INET,LSU,29590
FRY1,ACS_INET,LSU,4000
FRY2,ACS_INET,LSU,7080
FRY3,ACS_INET,LSU,
FRY4,ACS_INET,LSU,45630
FRY5,ACS_INET,LSU,
HR,ACS_INET,LSU,586060
HR02,ACS_INET,LSU,339010
HR03,ACS_INET,LSU,76640
HR05,ACS_INET,LSU,5340
HR06,ACS_INET,LSU,165070
HU,ACS_INET,LSU,1878590
HU11,ACS_INET,LSU,370
HU12,ACS_INET,LSU,78120
HU21,ACS_INET,LSU,226190
HU22,ACS_INET,LSU,226410
HU23,ACS_INET,LSU,277040
HU31,ACS_INET,LSU,129720
HU32,ACS_INET,LSU,500100
HU33,ACS_INET,LSU,440640
IE,ACS_INET,LSU,7245750
IE04,ACS_INET,LSU,1891460
IE05,ACS_INET,LSU,3684410
IE06,ACS_INET,LSU,1669880
LU,ACS_INET,LSU,149380
LU00,ACS_INET,LSU,149380
LV,ACS_INET,LSU,444830
LV00,ACS_INET,LSU,444830
MT,ACS_INET,LSU,15710
MT00,ACS_INET,LSU,15710
NL,ACS_INET,LSU,5162070
NL11,ACS_INET,LSU,219230
NL12,ACS_INET,LSU,468730
NL13,ACS_INET,LSU,245550
NL21,ACS_INET,LSU,735090
NL22,ACS_INET,LSU,907130
NL23,ACS_INET,LSU,96220
NL32,ACS_INET,LSU,132760
NL34,ACS_INET,LSU,63230
NL35,ACS_INET,LSU,197850
NL36,ACS_INET,LSU,138420
NL41,ACS_INET,LSU,1448800
NL42,ACS_INET,LSU,509050
NO,ACS_INET,LSU,1226790
NO02,ACS_INET,LSU,233010
NO06,ACS_INET,LSU,238750
NO07,ACS_INET,LSU,100140
NO08,ACS_INET,LSU,130080
NO09,ACS_INET,LSU,97280
NO0A,ACS_INET,LSU,427530
PT,ACS_INET,LSU,583730
PT11,ACS_INET,LSU,72640
PT15,ACS_INET,LSU,430
PT19,ACS_INET,LSU,96450
PT1A,ACS_INET,LSU,5760
PT1B,ACS_INET,LSU,12540
PT1C,ACS_INET,LSU,99300
PT1D,ACS_INET,LSU,263520
PT20,ACS_INET,LSU,31190
PT30,ACS_INET,LSU,1900
RO,ACS_INET,LSU,1556430
RO11,ACS_INET,LSU,358230
RO12,ACS_INET,LSU,334900
RO21,ACS_INET,LSU,202720
RO22,ACS_INET,LSU,221700
RO31,ACS_INET,LSU,150770
RO32,ACS_INET,LSU,2410
RO41,ACS_INET,LSU,32300
RO42,ACS_INET,LSU,253400
SE,ACS_INET,LSU,1575310
SE11,ACS_INET,LSU,17030
SE12,ACS_INET,LSU,319480
SE21,ACS_INET,LSU,375130
SE22,ACS_INET,LSU,302280
SE23,ACS_INET,LSU,379400
SE31,ACS_INET,LSU,89470
SE32,ACS_INET,LSU,46730
SE33,ACS_INET,LSU,45800
SK,ACS_INET,LSU,532080
SK01,ACS_INET,LSU,23580
SK02,ACS_INET,LSU,224830
