DATAFLOW,LAST UPDATE,freq,unit,hhtyp,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG,CONF_STATUS
ESTAT:ISOC_CI_IN_H(1.0),25/06/26 23:00:00,A,PC_HH,A1_DCH,RO,2016,72.60,,
ESTAT:ISOC_CI_IN_H(1.0),25/06/26 23:00:00,A,PC_HH,A1_DCH,RO,2017,89.21,u,
ESTAT:ISOC_CI_IN_H(1.0),25/06/26 23:00:00,A,PC_HH,A1_DCH,RO,2018,85.82,u,
ESTAT:ISOC_CI_IN_H(1.0),25/06/26 23:00:00,A,PC_HH,A1_DCH,RO,2019,88.41,u,
ESTAT:ISOC_CI_IN_H(1.0),25/06/26 23:00:00,A,PC_HH,A1_DCH,RO,2020,89.42,,
ESTAT:ISOC_CI_IN_H(1.0),25/06/26 23:00:00,A,PC_HH,A1_DCH,RO,2021,98.41,u,
ESTAT:ISOC_CI_IN_H(1.0),25/06/26 23:00:00,A,PC_HH,A1_DCH,RO,2022,100.00,u,
ESTAT:ISOC_CI_IN_H(1.0),25/06/26 23:00:00,A,PC_HH,A1_DCH,RO,2023,97.26,,
ESTAT:ISOC_CI_IN_H(1.0),25/06/26 23:00:00,A,PC_HH,A1_DCH,RO,2024,98.57,,
ESTAT:ISOC_CI_IN_H(1.0),25/06/26 23:00:00,A,PC_HH,A1_DCH,RO,2025,91.17,u,
ESTAT:ISOC_CI_IN_H(1.0),25/06/26 23:00:00,A,PC_HH,A1_DCH,RS,2015,87.59,u,
ESTAT:ISOC_CI_IN_H(1.0),25/06/26 23:00:00,A,PC_HH,A1_DCH,RS,2017,77.27,u,
ESTAT:ISOC_CI_IN_H(1.0),25/06/26 23:00:00,A,PC_HH,A1_DCH,RS,2018,86.92,u,
ESTAT:ISOC_CI_IN_H(1.0),25/06/26 23:00:00,A,PC_HH,A1_DCH,RS,2019,97.18,u,
ESTAT:ISOC_CI_IN_H(1.0),25/06/26 23:00:00,A,PC_HH,A1_DCH,RS,2020,,u,
ESTAT:ISOC_CI_IN_H(1.0),25/06/26 23:00:00,A,PC_HH,A1_DCH,RS,2021,91.77,u,
ESTAT:ISOC_CI_IN_H(1.0),25/06/26 23:00:00,A,PC_HH,A1_DCH,RS,2022,,u,
ESTAT:ISOC_CI_IN_H(1.0),25/06/26 23:00:00,A,PC_HH,A1_DCH,RS,2023,,u,
ESTAT:ISOC_CI_IN_H(1.0),25/06/26 23:00:00,A,PC_HH,A1_DCH,RS,2024,,u,
ESTAT:ISOC_CI_IN_H(1.0),25/06/26 23:00:00,A,PC_HH,A1_DCH,RS,2025,,u,
ESTAT:ISOC_CI_IN_H(1.0),25/06/26 23:00:00,A,PC_HH,A1_DCH,SE,2005,69.05,,
ESTAT:ISOC_CI_IN_H(1.0),25/06/26 23:00:00,A,PC_HH,A1_DCH,SE,2006,84.67,,
ESTAT:ISOC_CI_IN_H(1.0),25/06/26 23:00:00,A,PC_HH,A1_DCH,SE,2007,76.42,,
ESTAT:ISOC_CI_IN_H(1.0),25/06/26 23:00:00,A,PC_HH,A1_DCH,SE,2008,88.98,,
ESTAT:ISOC_CI_IN_H(1.0),25/06/26 23:00:00,A,PC_HH,A1_DCH,SE,2009,88.86,,
ESTAT:ISOC_CI_IN_H(1.0),25/06/26 23:00:00,A,PC_HH,A1_DCH,SE,2010,93.92,,
ESTAT:ISOC_CI_IN_H(1.0),25/06/26 23:00:00,A,PC_HH,A1_DCH,SE,2011,97.00,u,
ESTAT:ISOC_CI_IN_H(1.0),25/06/26 23:00:00,A,PC_HH,A1_DCH,SE,2012,100.00,u,
ESTAT:ISOC_CI_IN_H(1.0),25/06/26 23:00:00,A,PC_HH,A1_DCH,SE,2013,,u,
ESTAT:ISOC_CI_IN_H(1.0),25/06/26 23:00:00,A,PC_HH,A1_DCH,SE,2014,94.30,u,
ESTAT:ISOC_CI_IN_H(1.0),25/06/26 23:00:00,A,PC_HH,A1_DCH,SE,2015,100.00,u,
ESTAT:ISOC_CI_IN_H(1.0),25/06/26 23:00:00,A,PC_HH,A1_DCH,SE,2016,100.00,bu,
ESTAT:ISOC_CI_IN_H(1.0),25/06/26 23:00:00,A,PC_HH,A1_DCH,SE,2017,,u,
ESTAT:ISOC_CI_IN_H(1.0),25/06/26 23:00:00,A,PC_HH,A1_DCH,SE,2018,,u,
ESTAT:ISOC_CI_IN_H(1.0),25/06/26 23:00:00,A,PC_HH,A1_DCH,SE,2019,95.07,u,
ESTAT:ISOC_CI_IN_H(1.0),25/06/26 23:00:00,A,PC_HH,A1_DCH,SE,2020,96.46,,
ESTAT:ISOC_CI_IN_H(1.0),25/06/26 23:00:00,A,PC_HH,A1_DCH,SE,2021,100.00,u,
ESTAT:ISOC_CI_IN_H(1.0),25/06/26 23:00:00,A,PC_HH,A1_DCH,SE,2022,100.00,u,
ESTAT:ISOC_CI_IN_H(1.0),25/06/26 23:00:00,A,PC_HH,A1_DCH,SE,2023,95.34,u,
ESTAT:ISOC_CI_IN_H(1.0),25/06/26 23:00:00,A,PC_HH,A1_DCH,SE,2024,92.37,,
ESTAT:ISOC_CI_IN_H(1.0),25/06/26 23:00:00,A,PC_HH,A1_DCH,SE,2025,95.02,,
ESTAT:ISOC_CI_IN_H(1.0),25/06/26 23:00:00,A,PC_HH,A1_DCH,SI,2004,,u,
ESTAT:ISOC_CI_IN_H(1.0),25/06/26 23:00:00,A,PC_HH,A1_DCH,SI,2005,,u,
ESTAT:ISOC_CI_IN_H(1.0),25/06/26 23:00:00,A,PC_HH,A1_DCH,SI,2006,48.45,,
ESTAT:ISOC_CI_IN_H(1.0),25/06/26 23:00:00,A,PC_HH,A1_DCH,SI,2007,44.02,,
ESTAT:ISOC_CI_IN_H(1.0),25/06/26 23:00:00,A,PC_HH,A1_DCH,SI,2008,87.71,,
ESTAT:ISOC_CI_IN_H(1.0),25/06/26 23:00:00,A,PC_HH,A1_DCH,SI,2009,66.56,,
ESTAT:ISOC_CI_IN_H(1.0),25/06/26 23:00:00,A,PC_HH,A1_DCH,SI,2010,91.74,,
ESTAT:ISOC_CI_IN_H(1.0),25/06/26 23:00:00,A,PC_HH,A1_DCH,SI,2011,74.64,u,
ESTAT:ISOC_CI_IN_H(1.0),25/06/26 23:00:00,A,PC_HH,A1_DCH,SI,2012,97.02,u,
ESTAT:ISOC_CI_IN_H(1.0),25/06/26 23:00:00,A,PC_HH,A1_DCH,SI,2013,95.47,u,
ESTAT:ISOC_CI_IN_H(1.0),25/06/26 23:00:00,A,PC_HH,A1_DCH,SI,2014,,u,
ESTAT:ISOC_CI_IN_H(1.0),25/06/26 23:00:00,A,PC_HH,A1_DCH,SI,2015,,u,
ESTAT:ISOC_CI_IN_H(1.0),25/06/26 23:00:00,A,PC_HH,A1_DCH,SI,2016,,u,
ESTAT:ISOC_CI_IN_H(1.0),25/06/26 23:00:00,A,PC_HH,A1_DCH,SI,2017,,u,
ESTAT:ISOC_CI_IN_H(1.0),25/06/26 23:00:00,A,PC_HH,A1_DCH,SI,2018,97.12,u,
ESTAT:ISOC_CI_IN_H(1.0),25/06/26 23:00:00,A,PC_HH,A1_DCH,SI,2019,,u,
ESTAT:ISOC_CI_IN_H(1.0),25/06/26 23:00:00,A,PC_HH,A1_DCH,SI,2020,,u,
ESTAT:ISOC_CI_IN_H(1.0),25/06/26 23:00:00,A,PC_HH,A1_DCH,SI,2021,96.49,u,
ESTAT:ISOC_CI_IN_H(1.0),25/06/26 23:00:00,A,PC_HH,A1_DCH,SI,2022,100.00,u,
ESTAT:ISOC_CI_IN_H(1.0),25/06/26 23:00:00,A,PC_HH,A1_DCH,SI,2023,95.82,u,
ESTAT:ISOC_CI_IN_H(1.0),25/06/26 23:00:00,A,PC_HH,A1_DCH,SI,2024,100.00,u,
ESTAT:ISOC_CI_IN_H(1.0),25/06/26 23:00:00,A,PC_HH,A1_DCH,SI,2025,100.00,u,
ESTAT:ISOC_CI_IN_H(1.0),25/06/26 23:00:00,A,PC_HH,A1_DCH,SK,2004,18.57,,
ESTAT:ISOC_CI_IN_H(1.0),25/06/26 23:00:00,A,PC_HH,A1_DCH,SK,2005,21.06,,
ESTAT:ISOC_CI_IN_H(1.0),25/06/26 23:00:00,A,PC_HH,A1_DCH,SK,2006,20.24,,
ESTAT:ISOC_CI_IN_H(1.0),25/06/26 23:00:00,A,PC_HH,A1_DCH,SK,2007,42.99,,
ESTAT:ISOC_CI_IN_H(1.0),25/06/26 23:00:00,A,PC_HH,A1_DCH,SK,2008,65.32,,
ESTAT:ISOC_CI_IN_H(1.0),25/06/26 23:00:00,A,PC_HH,A1_DCH,SK,2009,70.39,,
ESTAT:ISOC_CI_IN_H(1.0),25/06/26 23:00:00,A,PC_HH,A1_DCH,SK,2010,78.12,,
ESTAT:ISOC_CI_IN_H(1.0),25/06/26 23:00:00,A,PC_HH,A1_DCH,SK,2011,69.39,,
ESTAT:ISOC_CI_IN_H(1.0),25/06/26 23:00:00,A,PC_HH,A1_DCH,SK,2012,85.41,,
ESTAT:ISOC_CI_IN_H(1.0),25/06/26 23:00:00,A,PC_HH,A1_DCH,SK,2013,88.18,,
ESTAT:ISOC_CI_IN_H(1.0),25/06/26 23:00:00,A,PC_HH,A1_DCH,SK,2014,89.25,u,
ESTAT:ISOC_CI_IN_H(1.0),25/06/26 23:00:00,A,PC_HH,A1_DCH,SK,2015,91.11,u,
ESTAT:ISOC_CI_IN_H(1.0),25/06/26 23:00:00,A,PC_HH,A1_DCH,SK,2016,94.95,u,
ESTAT:ISOC_CI_IN_H(1.0),25/06/26 23:00:00,A,PC_HH,A1_DCH,SK,2017,95.78,u,
ESTAT:ISOC_CI_IN_H(1.0),25/06/26 23:00:00,A,PC_HH,A1_DCH,SK,2018,88.36,u,
ESTAT:ISOC_CI_IN_H(1.0),25/06/26 23:00:00,A,PC_HH,A1_DCH,SK,2019,91.99,u,
ESTAT:ISOC_CI_IN_H(1.0),25/06/26 23:00:00,A,PC_HH,A1_DCH,SK,2020,87.48,u,
ESTAT:ISOC_CI_IN_H(1.0),25/06/26 23:00:00,A,PC_HH,A1_DCH,SK,2021,94.37,,
ESTAT:ISOC_CI_IN_H(1.0),25/06/26 23:00:00,A,PC_HH,A1_DCH,SK,2022,97.02,,
ESTAT:ISOC_CI_IN_H(1.0),25/06/26 23:00:00,A,PC_HH,A1_DCH,SK,2023,98.99,,
ESTAT:ISOC_CI_IN_H(1.0),25/06/26 23:00:00,A,PC_HH,A1_DCH,SK,2024,100.00,,
ESTAT:ISOC_CI_IN_H(1.0),25/06/26 23:00:00,A,PC_HH,A1_DCH,SK,2025,97.35,u,
ESTAT:ISOC_CI_IN_H(1.0),25/06/26 23:00:00,A,PC_HH,A1_DCH,TR,2004,4.70,,
ESTAT:ISOC_CI_IN_H(1.0),25/06/26 23:00:00,A,PC_HH,A1_DCH,TR,2007,28.46,,
ESTAT:ISOC_CI_IN_H(1.0),25/06/26 23:00:00,A,PC_HH,A1_DCH,TR,2008,23.15,,
ESTAT:ISOC_CI_IN_H(1.0),25/06/26 23:00:00,A,PC_HH,A1_DCH,TR,2009,26.96,,
ESTAT:ISOC_CI_IN_H(1.0),25/06/26 23:00:00,A,PC_HH,A1_DCH,TR,2010,41.90,,
ESTAT:ISOC_CI_IN_H(1.0),25/06/26 23:00:00,A,PC_HH,A1_DCH,TR,2012,40.53,,
ESTAT:ISOC_CI_IN_H(1.0),25/06/26 23:00:00,A,PC_HH,A1_DCH,TR,2013,56.21,,
ESTAT:ISOC_CI_IN_H(1.0),25/06/26 23:00:00,A,PC_HH,A1_DCH,TR,2020,95.91,,
ESTAT:ISOC_CI_IN_H(1.0),25/06/26 23:00:00,A,PC_HH,A1_DCH,TR,2021,97.32,,
ESTAT:ISOC_CI_IN_H(1.0),25/06/26 23:00:00,A,PC_HH,A1_DCH,TR,2022,98.11,,
ESTAT:ISOC_CI_IN_H(1.0),25/06/26 23:00:00,A,PC_HH,A1_DCH,TR,2023,99.42,,
ESTAT:ISOC_CI_IN_H(1.0),25/06/26 23:00:00,A,PC_HH,A1_DCH,TR,2024,99.71,,
ESTAT:ISOC_CI_IN_H(1.0),25/06/26 23:00:00,A,PC_HH,A1_DCH,TR,2025,99.78,,
ESTAT:ISOC_CI_IN_H(1.0),25/06/26 23:00:00,A,PC_HH,A1_DCH,UK,2002,40.71,,
ESTAT:ISOC_CI_IN_H(1.0),25/06/26 23:00:00,A,PC_HH,A1_DCH,UK,2003,43.15,,
ESTAT:ISOC_CI_IN_H(1.0),25/06/26 23:00:00,A,PC_HH,A1_DCH,UK,2004,49.27,,
ESTAT:ISOC_CI_IN_H(1.0),25/06/26 23:00:00,A,PC_HH,A1_DCH,UK,2005,45.39,,
ESTAT:ISOC_CI_IN_H(1.0),25/06/26 23:00:00,A,PC_HH,A1_DCH,UK,2006,48.07,,
ESTAT:ISOC_CI_IN_H(1.0),25/06/26 23:00:00,A,PC_HH,A1_DCH,UK,2007,58.58,,
ESTAT:ISOC_CI_IN_H(1.0),25/06/26 23:00:00,A,PC_HH,A1_DCH,UK,2008,70.19,,
ESTAT:ISOC_CI_IN_H(1.0),25/06/26 23:00:00,A,PC_HH,A1_DCH,UK,2009,78.10,,
ESTAT:ISOC_CI_IN_H(1.0),25/06/26 23:00:00,A,PC_HH,A1_DCH,UK,2010,79.24,,
ESTAT:ISOC_CI_IN_H(1.0),25/06/26 23:00:00,A,PC_HH,A1_DCH,UK,2011,85.30,,
ESTAT:ISOC_CI_IN_H(1.0),25/06/26 23:00:00,A,PC_HH,A1_DCH,UK,2012,83.81,,
ESTAT:ISOC_CI_IN_H(1.0),25/06/26 23:00:00,A,PC_HH,A1_DCH,UK,2013,89.33,,
ESTAT:ISOC_CI_IN_H(1.0),25/06/26 23:00:00,A,PC_HH,A1_DCH,UK,2014,90.49,,
ESTAT:ISOC_CI_IN_H(1.0),25/06/26 23:00:00,A,PC_HH,A1_DCH,UK,2015,94.86,,
ESTAT:ISOC_CI_IN_H(1.0),25/06/26 23:00:00,A,PC_HH,A1_DCH,UK,2016,98.60,,
ESTAT:ISOC_CI_IN_H(1.0),25/06/26 23:00:00,A,PC_HH,A1_DCH,UK,2017,97.28,,
ESTAT:ISOC_CI_IN_H(1.0),25/06/26 23:00:00,A,PC_HH,A1_DCH,UK,2018,99.44,,
ESTAT:ISOC_CI_IN_H(1.0),25/06/26 23:00:00,A,PC_HH,A1_DCH,UK,2019,100.00,,
ESTAT:ISOC_CI_IN_H(1.0),25/06/26 23:00:00,A,PC_HH,A1_DCH,UK,2020,100.00,,
ESTAT:ISOC_CI_IN_H(1.0),25/06/26 23:00:00,A,PC_HH,A1_DCH,XK,2017,,u,
ESTAT:ISOC_CI_IN_H(1.0),25/06/26 23:00:00,A,PC_HH,A1_DCH,XK,2018,,u,
ESTAT:ISOC_CI_IN_H(1.0),25/06/26 23:00:00,A,PC_HH,A1_DCH,XK,2019,,u,
ESTAT:ISOC_CI_IN_H(1.0),25/06/26 23:00:00,A,PC_HH,A1_DCH,XK,2020,,u,
ESTAT:ISOC_CI_IN_H(1.0),25/06/26 23:00:00,A,PC_HH,A1_DCH,XK,2024,,u,
ESTAT:ISOC_CI_IN_H(1.0),25/06/26 23:00:00,A,PC_HH,A1_DCH,XK,2025,,u,
ESTAT:ISOC_CI_IN_H(1.0),25/06/26 23:00:00,A,PC_HH,A2,AL,2018,60.02,,
ESTAT:ISOC_CI_IN_H(1.0),25/06/26 23:00:00,A,PC_HH,A2,AL,2020,71.38,,
ESTAT:ISOC_CI_IN_H(1.0),25/06/26 23:00:00,A,PC_HH,A2,AL,2021,76.54,,
ESTAT:ISOC_CI_IN_H(1.0),25/06/26 23:00:00,A,PC_HH,A2,AL,2022,95.06,,
ESTAT:ISOC_CI_IN_H(1.0),25/06/26 23:00:00,A,PC_HH,A2,AL,2023,92.36,,
ESTAT:ISOC_CI_IN_H(1.0),25/06/26 23:00:00,A,PC_HH,A2,AL,2024,95.90,,
ESTAT:ISOC_CI_IN_H(1.0),25/06/26 23:00:00,A,PC_HH,A2,AL,2025,98.08,,
ESTAT:ISOC_CI_IN_H(1.0),25/06/26 23:00:00,A,PC_HH,A2,AT,2002,24.62,,
ESTAT:ISOC_CI_IN_H(1.0),25/06/26 23:00:00,A,PC_HH,A2,AT,2003,30.20,,
ESTAT:ISOC_CI_IN_H(1.0),25/06/26 23:00:00,A,PC_HH,A2,AT,2004,38.21,,
ESTAT:ISOC_CI_IN_H(1.0),25/06/26 23:00:00,A,PC_HH,A2,AT,2005,38.41,,
ESTAT:ISOC_CI_IN_H(1.0),25/06/26 23:00:00,A,PC_HH,A2,AT,2006,44.57,,
ESTAT:ISOC_CI_IN_H(1.0),25/06/26 23:00:00,A,PC_HH,A2,AT,2007,52.92,,
ESTAT:ISOC_CI_IN_H(1.0),25/06/26 23:00:00,A,PC_HH,A2,AT,2008,60.87,,
ESTAT:ISOC_CI_IN_H(1.0),25/06/26 23:00:00,A,PC_HH,A2,AT,2009,61.60,,
ESTAT:ISOC_CI_IN_H(1.0),25/06/26 23:00:00,A,PC_HH,A2,AT,2010,66.27,,
ESTAT:ISOC_CI_IN_H(1.0),25/06/26 23:00:00,A,PC_HH,A2,AT,2011,69.29,,
ESTAT:ISOC_CI_IN_H(1.0),25/06/26 23:00:00,A,PC_HH,A2,AT,2012,71.61,,
ESTAT:ISOC_CI_IN_H(1.0),25/06/26 23:00:00,A,PC_HH,A2,AT,2013,74.13,,
ESTAT:ISOC_CI_IN_H(1.0),25/06/26 23:00:00,A,PC_HH,A2,AT,2014,75.84,,
ESTAT:ISOC_CI_IN_H(1.0),25/06/26 23:00:00,A,PC_HH,A2,AT,2015,78.63,,
ESTAT:ISOC_CI_IN_H(1.0),25/06/26 23:00:00,A,PC_HH,A2,AT,2016,84.14,,
ESTAT:ISOC_CI_IN_H(1.0),25/06/26 23:00:00,A,PC_HH,A2,AT,2017,85.31,,
ESTAT:ISOC_CI_IN_H(1.0),25/06/26 23:00:00,A,PC_HH,A2,AT,2018,89.05,,
ESTAT:ISOC_CI_IN_H(1.0),25/06/26 23:00:00,A,PC_HH,A2,AT,2019,87.86,,
ESTAT:ISOC_CI_IN_H(1.0),25/06/26 23:00:00,A,PC_HH,A2,AT,2020,89.96,,
ESTAT:ISOC_CI_IN_H(1.0),25/06/26 23:00:00,A,PC_HH,A2,AT,2021,94.82,,
ESTAT:ISOC_CI_IN_H(1.0),25/06/26 23:00:00,A,PC_HH,A2,AT,2022,92.05,,
ESTAT:ISOC_CI_IN_H(1.0),25/06/26 23:00:00,A,PC_HH,A2,AT,2023,94.83,,
ESTAT:ISOC_CI_IN_H(1.0),25/06/26 23:00:00,A,PC_HH,A2,AT,2024,93.90,,
ESTAT:ISOC_CI_IN_H(1.0),25/06/26 23:00:00,A,PC_HH,A2,AT,2025,95.48,,
ESTAT:ISOC_CI_IN_H(1.0),25/06/26 23:00:00,A,PC_HH,A2,BA,2018,56.12,,
ESTAT:ISOC_CI_IN_H(1.0),25/06/26 23:00:00,A,PC_HH,A2,BA,2019,62.03,,
ESTAT:ISOC_CI_IN_H(1.0),25/06/26 23:00:00,A,PC_HH,A2,BA,2020,59.26,,
ESTAT:ISOC_CI_IN_H(1.0),25/06/26 23:00:00,A,PC_HH,A2,BA,2021,63.63,,
ESTAT:ISOC_CI_IN_H(1.0),25/06/26 23:00:00,A,PC_HH,A2,BA,2023,71.52,,
ESTAT:ISOC_CI_IN_H(1.0),25/06/26 23:00:00,A,PC_HH,A2,BA,2024,77.40,,
ESTAT:ISOC_CI_IN_H(1.0),25/06/26 23:00:00,A,PC_HH,A2,BA,2025,84.49,,
ESTAT:ISOC_CI_IN_H(1.0),25/06/26 23:00:00,A,PC_HH,A2,BE,2005,39.70,,
ESTAT:ISOC_CI_IN_H(1.0),25/06/26 23:00:00,A,PC_HH,A2,BE,2006,46.75,,
ESTAT:ISOC_CI_IN_H(1.0),25/06/26 23:00:00,A,PC_HH,A2,BE,2007,53.50,,
ESTAT:ISOC_CI_IN_H(1.0),25/06/26 23:00:00,A,PC_HH,A2,BE,2008,57.98,,
ESTAT:ISOC_CI_IN_H(1.0),25/06/26 23:00:00,A,PC_HH,A2,BE,2009,65.10,,
ESTAT:ISOC_CI_IN_H(1.0),25/06/26 23:00:00,A,PC_HH,A2,BE,2010,70.29,,
ESTAT:ISOC_CI_IN_H(1.0),25/06/26 23:00:00,A,PC_HH,A2,BE,2011,76.57,,
ESTAT:ISOC_CI_IN_H(1.0),25/06/26 23:00:00,A,PC_HH,A2,BE,2012,76.46,,
ESTAT:ISOC_CI_IN_H(1.0),25/06/26 23:00:00,A,PC_HH,A2,BE,2013,78.05,,
ESTAT:ISOC_CI_IN_H(1.0),25/06/26 23:00:00,A,PC_HH,A2,BE,2014,82.33,,
ESTAT:ISOC_CI_IN_H(1.0),25/06/26 23:00:00,A,PC_HH,A2,BE,2015,81.06,,
ESTAT:ISOC_CI_IN_H(1.0),25/06/26 23:00:00,A,PC_HH,A2,BE,2016,85.56,,
ESTAT:ISOC_CI_IN_H(1.0),25/06/26 23:00:00,A,PC_HH,A2,BE,2017,85.28,,
ESTAT:ISOC_CI_IN_H(1.0),25/06/26 23:00:00,A,PC_HH,A2,BE,2018,86.58,,
ESTAT:ISOC_CI_IN_H(1.0),25/06/26 23:00:00,A,PC_HH,A2,BE,2019,90.94,,
ESTAT:ISOC_CI_IN_H(1.0),25/06/26 23:00:00,A,PC_HH,A2,BE,2020,92.59,,
ESTAT:ISOC_CI_IN_H(1.0),25/06/26 23:00:00,A,PC_HH,A2,BE,2021,93.79,,
ESTAT:ISOC_CI_IN_H(1.0),25/06/26 23:00:00,A,PC_HH,A2,BE,2022,95.84,,
ESTAT:ISOC_CI_IN_H(1.0),25/06/26 23:00:00,A,PC_HH,A2,BE,2023,96.38,,
ESTAT:ISOC_CI_IN_H(1.0),25/06/26 23:00:00,A,PC_HH,A2,BE,2024,95.67,,
ESTAT:ISOC_CI_IN_H(1.0),25/06/26 23:00:00,A,PC_HH,A2,BE,2025,97.56,,
ESTAT:ISOC_CI_IN_H(1.0),25/06/26 23:00:00,A,PC_HH,A2,BG,2004,3.94,,
ESTAT:ISOC_CI_IN_H(1.0),25/06/26 23:00:00,A,PC_HH,A2,BG,2007,11.97,,
ESTAT:ISOC_CI_IN_H(1.0),25/06/26 23:00:00,A,PC_HH,A2,BG,2008,15.36,,
ESTAT:ISOC_CI_IN_H(1.0),25/06/26 23:00:00,A,PC_HH,A2,BG,2009,18.83,,
ESTAT:ISOC_CI_IN_H(1.0),25/06/26 23:00:00,A,PC_HH,A2,BG,2010,22.99,,
ESTAT:ISOC_CI_IN_H(1.0),25/06/26 23:00:00,A,PC_HH,A2,BG,2011,33.51,,
ESTAT:ISOC_CI_IN_H(1.0),25/06/26 23:00:00,A,PC_HH,A2,BG,2012,37.32,,
ESTAT:ISOC_CI_IN_H(1.0),25/06/26 23:00:00,A,PC_HH,A2,BG,2013,40.88,,
ESTAT:ISOC_CI_IN_H(1.0),25/06/26 23:00:00,A,PC_HH,A2,BG,2014,41.37,,
ESTAT:ISOC_CI_IN_H(1.0),25/06/26 23:00:00,A,PC_HH,A2,BG,2015,47.06,,
ESTAT:ISOC_CI_IN_H(1.0),25/06/26 23:00:00,A,PC_HH,A2,BG,2016,53.03,,
ESTAT:ISOC_CI_IN_H(1.0),25/06/26 23:00:00,A,PC_HH,A2,BG,2017,56.30,,
ESTAT:ISOC_CI_IN_H(1.0),25/06/26 23:00:00,A,PC_HH,A2,BG,2018,64.17,,
ESTAT:ISOC_CI_IN_H(1.0),25/06/26 23:00:00,A,PC_HH,A2,BG,2019,69.32,,
ESTAT:ISOC_CI_IN_H(1.0),25/06/26 23:00:00,A,PC_HH,A2,BG,2020,77.69,,
ESTAT:ISOC_CI_IN_H(1.0),25/06/26 23:00:00,A,PC_HH,A2,BG,2021,78.15,,
ESTAT:ISOC_CI_IN_H(1.0),25/06/26 23:00:00,A,PC_HH,A2,BG,2022,86.93,,
ESTAT:ISOC_CI_IN_H(1.0),25/06/26 23:00:00,A,PC_HH,A2,BG,2023,88.96,,
ESTAT:ISOC_CI_IN_H(1.0),25/06/26 23:00:00,A,PC_HH,A2,BG,2024,90.48,,
ESTAT:ISOC_CI_IN_H(1.0),25/06/26 23:00:00,A,PC_HH,A2,BG,2025,93.84,,
ESTAT:ISOC_CI_IN_H(1.0),25/06/26 23:00:00,A,PC_HH,A2,CH,2014,91.87,,
ESTAT:ISOC_CI_IN_H(1.0),25/06/26 23:00:00,A,PC_HH,A2,CH,2017,93.11,b,
ESTAT:ISOC_CI_IN_H(1.0),25/06/26 23:00:00,A,PC_HH,A2,CH,2019,95.98,,
ESTAT:ISOC_CI_IN_H(1.0),25/06/26 23:00:00,A,PC_HH,A2,CH,2021,98.93,,
ESTAT:ISOC_CI_IN_H(1.0),25/06/26 23:00:00,A,PC_HH,A2,CH,2023,99.79,,
ESTAT:ISOC_CI_IN_H(1.0),25/06/26 23:00:00,A,PC_HH,A2,CH,2025,99.83,,
ESTAT:ISOC_CI_IN_H(1.0),25/06/26 23:00:00,A,PC_HH,A2,CY,2004,47.25,,
ESTAT:ISOC_CI_IN_H(1.0),25/06/26 23:00:00,A,PC_HH,A2,CY,2005,10.24,,
ESTAT:ISOC_CI_IN_H(1.0),25/06/26 23:00:00,A,PC_HH,A2,CY,2006,13.52,,
ESTAT:ISOC_CI_IN_H(1.0),25/06/26 23:00:00,A,PC_HH,A2,CY,2007,18.64,,
ESTAT:ISOC_CI_IN_H(1.0),25/06/26 23:00:00,A,PC_HH,A2,CY,2008,19.97,,
ESTAT:ISOC_CI_IN_H(1.0),25/06/26 23:00:00,A,PC_HH,A2,CY,2009,28.01,,
ESTAT:ISOC_CI_IN_H(1.0),25/06/26 23:00:00,A,PC_HH,A2,CY,2010,28.54,,
ESTAT:ISOC_CI_IN_H(1.0),25/06/26 23:00:00,A,PC_HH,A2,CY,2011,26.00,,
ESTAT:ISOC_CI_IN_H(1.0),25/06/26 23:00:00,A,PC_HH,A2,CY,2012,42.84,,
ESTAT:ISOC_CI_IN_H(1.0),25/06/26 23:00:00,A,PC_HH,A2,CY,2013,41.97,,
ESTAT:ISOC_CI_IN_H(1.0),25/06/26 23:00:00,A,PC_HH,A2,CY,2014,44.03,,
ESTAT:ISOC_CI_IN_H(1.0),25/06/26 23:00:00,A,PC_HH,A2,CY,2015,54.98,,
ESTAT:ISOC_CI_IN_H(1.0),25/06/26 23:00:00,A,PC_HH,A2,CY,2016,56.60,,
ESTAT:ISOC_CI_IN_H(1.0),25/06/26 23:00:00,A,PC_HH,A2,CY,2017,66.47,,
ESTAT:ISOC_CI_IN_H(1.0),25/06/26 23:00:00,A,PC_HH,A2,CY,2018,72.33,,
ESTAT:ISOC_CI_IN_H(1.0),25/06/26 23:00:00,A,PC_HH,A2,CY,2019,83.54,,
ESTAT:ISOC_CI_IN_H(1.0),25/06/26 23:00:00,A,PC_HH,A2,CY,2020,84.64,,
ESTAT:ISOC_CI_IN_H(1.0),25/06/26 23:00:00,A,PC_HH,A2,CY,2021,89.43,,
ESTAT:ISOC_CI_IN_H(1.0),25/06/26 23:00:00,A,PC_HH,A2,CY,2022,89.37,,
ESTAT:ISOC_CI_IN_H(1.0),25/06/26 23:00:00,A,PC_HH,A2,CY,2023,87.98,,
ESTAT:ISOC_CI_IN_H(1.0),25/06/26 23:00:00,A,PC_HH,A2,CY,2024,93.03,,
ESTAT:ISOC_CI_IN_H(1.0),25/06/26 23:00:00,A,PC_HH,A2,CY,2025,95.75,,
ESTAT:ISOC_CI_IN_H(1.0),25/06/26 23:00:00,A,PC_HH,A2,CZ,2004,11.32,,
